title,price,system,image_src,age_group
Rocket League®,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_RocketLeague_image500w.jpg,Under 15 Year Old
Subnautica,"€ 29,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_Subnautica_image500w.jpg,Under 15 Year Old
Fall Guys,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_FallGuys_image500w.jpg,Under 15 Year Old
Cult of the Lamb,"€ 24,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_CultOfTheLamb_image500w.jpg,Under 15 Year Old
Teenage Mutant Ninja Turtles: The Cowabunga Collection,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_TeenageMutantNinjaTurtlesTheCowabungaCollection_image500w.jpg,Under 15 Year Old
Euro Truck Driver Simulator,"€ 14,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_EuroTruckDriverSimulator_image500w.jpg,Under 15 Year Old
Games Advent Calendar - 25 Days - 25 Surprises,"€ 14,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_GamesAdventCalendar25Days25Surprises_GBen_image500w.jpg,Under 15 Year Old
Mario Kart Live: Home Circuit,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_MarioKartLiveHomeCircuit_image500w.jpg,Under 15 Year Old
Super Mario 3D World + Bowser's Fury,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_SuperMario3DWorldAndBowsersFury_image500w.jpg,Under 15 Year Old
Detective Pikachu Returns,"€ 49,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_DetectivePikachuReturns_GBen_image500w.jpg,Under 15 Year Old
Fire Emblem Engage,"€ 59,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_FireEmblemEngage_EU_image500w.jpg,Under 15 Year Old
STAR WARS™ Knights of the Old Republic Bundle,"€ 26,49",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_STARWARSKnightsOfTheOldRepublicBundle_image500w.jpg,Under 15 Year Old
Celeste,"€ 19,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Celeste_image500w.jpg,Under 15 Year Old
Persona Collection,"€ 89,98",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_PersonaCollection_image500w.jpg,Under 15 Year Old
Zumba® Burn It Up!,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_ZumbaBurnItUp_image500w.jpg,Under 15 Year Old
Sonic Origins,"€ 29,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_SonicOrigins_image500w.jpg,Under 15 Year Old
EA SPORTS FC™ 24,"€ 59,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_EaSportsFc24_image500w.jpg,Under 17 Year Old
Just Dance®,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_JustDance_V2_image500w.jpg,Under 17 Year Old
Disney Dreamlight Valley,"€ 29,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_DisneyDreamlightValley_LionKing_image500w.jpg,Under 17 Year Old
Super Mario Bros. Wonder,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_SuperMarioBrosWonder_image500w.jpg,Under 17 Year Old
Mario Kart 8 Deluxe,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_MarioKart8Deluxe_image500w.jpg,Under 17 Year Old
Sports Party,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_SportsParty_image500w.jpg,Under 17 Year Old
Suika Game,"€ 2,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_SuikaGame_image500w.jpg,Under 17 Year Old
Pikmin 4,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_Pikmin4_image500w.jpg,Under 17 Year Old
WRC 10 FIA World Rally Championship,"€ 49,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_Wrc10FiaWorldRallyChampionship_image500w.jpg,Under 17 Year Old
Animal Crossing: New Horizons,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_AnimalCrossingNewHorizons_image500w.jpg,Under 17 Year Old
Football Manager 2024 Touch,"€ 49,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_FootballManager2024Touch_image500w.jpg,Under 17 Year Old
HOT WHEELS UNLEASHED™,"€ 49,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_HotWheelsUnleashed_image500w.jpg,Under 17 Year Old
Disney Speedstorm,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_DisneySpeedstorm_image500w.jpg,Under 17 Year Old
Mario vs. Donkey Kong,"€ 49,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_MarioVsDonkeyKong_image500w.jpg,Under 17 Year Old
Overcooked: Special Edition,"€ 19,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_OvercookedSpecialEdition_image500w.jpg,Under 17 Year Old
Mario Party Superstars,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_MarioPartySuperStars_image500w.jpg,Under 17 Year Old
V-Rally 4,"€ 49,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_VRally4_image500w.jpg,Under 17 Year Old
Sonic Superstars,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_SonicSuperstars_image500w.jpg,Under 17 Year Old
Everybody 1-2-Switch!,"€ 29,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_Everybody12Switch_image500w.jpg,Under 17 Year Old
Mom Simulator 2023,"€ 12,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_MomSimulator2023_image500w.jpg,Under 17 Year Old
The Last Campfire,"€ 14,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_TheLastCampfire_image500w.jpg,Under 17 Year Old
New Super Mario Bros. U Deluxe,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_NewSuperMarioBrosUDeluxe_image500w.jpg,Under 17 Year Old
Farm Tycoon,"€ 19,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_FarmTycoon_image500w.jpg,Under 17 Year Old
PAWfectly Designed,"€ 19,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_PawfectlyDesigned_image500w.jpg,Under 17 Year Old
Roots of Pacha,"€ 24,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_RootsOfPacha_image500w.jpg,Under 17 Year Old
Super Mario Party,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_SuperMarioParty_image500w.jpg,Under 17 Year Old
Fashion Dreamer,"€ 49,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_FashionDreamer_image500w.jpg,Under 17 Year Old
Bluey: The Videogame,"€ 39,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_BlueyTheVideogame_GBen_image500w.jpg,Under 17 Year Old
The Grinch: Christmas Adventures,"€ 39,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_TheGrinchChristmasAdventures_GBen_image500w.jpg,Under 17 Year Old
Advent Calendar,"€ 14,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_AdventCalendar_GB_image500w.jpg,Under 17 Year Old
Rocket League®,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_RocketLeague_image500w.jpg,Under 17 Year Old
Fall Guys,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_FallGuys_image500w.jpg,Under 17 Year Old
Euro Truck Driver Simulator,"€ 14,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_EuroTruckDriverSimulator_image500w.jpg,Under 17 Year Old
Games Advent Calendar - 25 Days - 25 Surprises,"€ 14,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_GamesAdventCalendar25Days25Surprises_GBen_image500w.jpg,Under 17 Year Old
Mario Kart Live: Home Circuit,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_MarioKartLiveHomeCircuit_image500w.jpg,Under 17 Year Old
Zumba® Burn It Up!,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_ZumbaBurnItUp_image500w.jpg,Under 17 Year Old
Sonic Origins,"€ 29,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_SonicOrigins_image500w.jpg,Under 17 Year Old
Barbie™ DreamHouse Adventures,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_BarbieDreamHouseAdventures_image500w.jpg,Under 17 Year Old
Crash™ Team Racing Nitro-Fueled,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_CrashTeamRacingNitroFueled_image500w.jpg,Under 17 Year Old
The Smurfs: Learn and Play,"€ 14,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_TheSmurfsLearnAndPlay_image500w.jpg,Under 17 Year Old
Cities: Skylines - Nintendo Switch™ Edition,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_CitySkylinesNintendoSwitchEdition_image500w.jpg,Under 17 Year Old
Heave Ho,"€ 9,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_HeaveHo_image500w.jpg,Under 17 Year Old
MONOPOLY for Nintendo Switch™ + MONOPOLY Madness,"€ 49,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_MonopolyForNintendoSwitchPlusMonopolyMadness_image500w.jpg,Under 17 Year Old
Overcooked! 2,"€ 16,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_Overcooked2_image500w.jpg,Under 17 Year Old
Train Driver Simulator,"€ 14,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_TrainDriverSimulator_image500w.jpg,Under 17 Year Old
Super Kirby Clash,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_SuperKirbyClash_image500w.jpg,Under 17 Year Old
GRID™ Autosport,"€ 34,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_GridAutosport_image500w.jpg,Under 17 Year Old
TETRIS 99,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Tetris99_image500w.jpg,Under 17 Year Old
PAW Patrol World,"€ 39,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_PawPatrolWorld_enGB_image500w.jpg,Under 17 Year Old
Xtreme Club Racing,"€ 9,89",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_XtremeClubRacing_image500w.jpg,Under 17 Year Old
Speedway Heroes,"€ 6,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_SpeedwayHeroes_image500w.jpg,Under 17 Year Old
Football Run,"€ 9,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_FootballRun_image500w.jpg,Under 17 Year Old
ISLANDERS: Console Edition,"€ 4,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_IslandersConsoleEdition_image500w.jpg,Under 17 Year Old
Crash Drive 2,"€ 7,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_CrashDrive2_image500w.jpg,Under 17 Year Old
Tower Of Babel,"€ 6,20",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_TowerOfBabel_image500w.jpg,Under 17 Year Old
Marooners,"€ 12,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Marooners_image500w.jpg,Under 17 Year Old
Brain Show,"€ 14,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_BrainShow_image500w.jpg,Under 17 Year Old
Strike! Ten Pin Bowling,"€ 10,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_StrikeTenPinBowling_image500w.jpg,Under 17 Year Old
Tennis World Tour,"€ 49,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_TennisWorldTour_image500w.jpg,Under 17 Year Old
Super Mario Bros.,None,Nintendo 3DS,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/virtual_console_nintendo_3ds_8/SQ_3DSVC_SuperMarioBros_image500w.jpg,Under 17 Year Old
Farming Simulator 23: Nintendo Switch™ Edition,"€ 44,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1X1_NSwitch_FarmingSimulator23NintendoSwitchEdition_image500w.jpg,Under 17 Year Old
Keep The Fire - Survival Simulator,"€ 8,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_KeepTheFireSurvivalSimulator_image500w.jpg,Under 17 Year Old
Classic Games Collection Vol.2,"€ 4,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_ClassicGamesCollectionVol2_image500w.jpg,Under 17 Year Old
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,"€ 14,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_DoraemonStoryOfSeasonsFriendsOfTheGreatKingdom_image500w.jpg,Under 17 Year Old
Terraformers,"€ 19,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_Terraformers_image500w.jpg,Under 17 Year Old
New Pokémon Snap,"€ 59,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_NewPokemonSnap_image500w.jpg,Under 17 Year Old
Georifters,"€ 31,90",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Georifters_image500w.jpg,Under 17 Year Old
A Little to the Left,"€ 14,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_ALittleToTheLeft_image500w.jpg,Under 17 Year Old
MotoGP™22,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_MotoGP22_image500w.jpg,Under 17 Year Old
PlateUp!,"€ 19,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_PlateUp_image500w.jpg,Under 17 Year Old
Donkey Kong Country: Tropical Freeze,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_DonkeyKongCountryTropicalFreeze_image500w.jpg,Under 17 Year Old
Winter Games 2023,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_WinterGames2023_image500w.jpg,Under 17 Year Old
Spirittea,"€ 19,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_Spirittea_image500w.jpg,Under 17 Year Old
A Short Hike,"€ 6,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_AShortHike_image500w.jpg,Under 17 Year Old
Yoshi's Crafted World,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_YoshisCraftedWorld_image500w.jpg,Under 17 Year Old
Moonstone Island,None,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_MoonstoneIsland_image500w.jpg,Under 17 Year Old
Super Mario Maker 2,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_SuperMarioMaker2_image500w.jpg,Under 17 Year Old
New Super Lucky's Tale,"€ 29,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_NewSuperLuckysTale_image500w.jpg,Under 17 Year Old
Super Mario World,None,New Nintendo 3DS,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/super_nintendo_4/SQ_SNES_SuperMarioWorld_image500w.jpg,Under 17 Year Old
Flight Sim 2019,"€ 14,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_FlightSim2019_image500w.jpg,Under 17 Year Old
Nora: The Wannabe Alchemist,"€ 19,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_NoraTheWannabeAlchemist_image500w.jpg,Under 17 Year Old
Pikuniku,"€ 12,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Pikuniku_image500w.jpg,Under 17 Year Old
SnowRunner,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_Snowrunner_image500w.jpg,Under 17 Year Old
"Little Kitty, Big City",None,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_LittleKittyBigCity_image500w.jpg,Under 17 Year Old
Puyo Puyo Tetris 2,"€ 39,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_PuyoPuyoTetris2_image500w.jpg,Under 17 Year Old
Sherlock Purr,"€ 19,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_SherlockPurr_image500w.jpg,Under 17 Year Old
Captain Toad: Treasure Tracker,"€ 39,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_CaptainToadTreasureTracker_image500w.jpg,Under 17 Year Old
Harvest Moon: The Winds of Anthos,"€ 49,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_HarvestMoonTheWindsOfAnthos_image500w.jpg,Under 17 Year Old
Minigolf Adventure,"€ 4,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_MinigolfAdventure_image500w.jpg,Under 17 Year Old
Overcooked! All You Can Eat,"€ 39,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_OvercookedAllYouCanEat_image500w.jpg,Under 17 Year Old
Pokémon HOME,"€ 0,00*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/smart_device_6/SQ_SmartDevice_PokemonHOME_image500w.jpg,Under 17 Year Old
Cozy Grove,"€ 13,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_CozyGrove_image500w.jpg,Under 17 Year Old
Big Brain Academy: Knappe koppen,"€ 29,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_BigBrainAcademyBrainVsBrain_nlNL_image500w.jpg,Under 17 Year Old
NBA 2K24 Kobe Bryant Edition,"€ 59,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitchDS_NBA2K24KobeBryantEdition_image500w.jpg,Under 17 Year Old
1912: Titanic Mystery,"€ 9,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_1912TitanicMystery_image500w.jpg,Under 17 Year Old
Taiko no Tatsujin: Rhythm Festival,"€ 49,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_TaikoNoTutsjinRhytmnFesitval_image500w.jpg,Under 17 Year Old
Lofi Ping Pong,"€ 3,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_LofiPingPong_image500w.jpg,Under 17 Year Old
RollerCoaster Tycoon Adventures Deluxe,"€ 39,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_RollerCoasterTycoonAdventuresDeluxe_image500w.jpg,Under 17 Year Old
Ooblets,"€ 29,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_Ooblets_image500w.jpg,Under 17 Year Old
Super Mario Bros. 3,None,Nintendo 3DS,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/virtual_console_wii_u_8/SQ_WiiUVC_SuperMarioBros3_image500w.jpg,Under 17 Year Old
ARK: Dinosaur Discovery,"€ 9,99",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_ArkDinosaurDiscovery_image500w.jpg,Under 17 Year Old
Boomerang Fu,"€ 14,99*",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_BoomerangFu_image500w.jpg,Under 17 Year Old
SpongeBob: Krusty Cook-Off,"€ 12,49",Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_SpongebobKrustyCookOff_EN_image500w.jpg,Under 17 Year Old
