,image_src,title,category,collection,suggested_price(€)
79,https://www.tradeinn.com/h/13941/139417318/adidas-terrex-hyperhiker-low-hiking-shoes.jpg,adidas terrex hyperhiker low hiking shoes,equipment,kid,35.49
80,https://www.tradeinn.com/h/13613/136136488/nike-tanjun-ps-trainers.jpg,nike tanjun ps trainers,equipment,kid,37.99
81,https://www.tradeinn.com/h/13941/139417213/adidas-terrex-agravic-boa-r.rdy-trail-running-shoes.jpg,adidas terrex agravic boa r.rdy trail running shoes,equipment,kid,55.99
82,https://www.tradeinn.com/h/13842/138429185/adidas-tensaur-run-2.0-cf-running-shoes-infant.jpg,adidas tensaur run 2.0 cf running shoes infant,equipment,kid,22.49
83,https://www.tradeinn.com/h/13810/138104580/adidas-response-super-2.0-trainers-junior.jpg,adidas response super 2.0 trainers junior,equipment,kid,39.99
84,https://www.tradeinn.com/h/13829/138297915/nike-revolution-6-gs-trainers.jpg,nike revolution 6 gs trainers,equipment,kid,40.99
85,https://www.tradeinn.com/h/13810/138104457/adidas-racer-tr21-velcro-trainers-child.jpg,adidas racer tr21 velcro trainers child,equipment,kid,50.0
86,https://www.tradeinn.com/h/13729/137291118/nike-court-borough-low-2-psv-trainers.jpg,nike court borough low 2 psv trainers,equipment,kid,32.49
87,https://www.tradeinn.com/h/13941/139417319/adidas-terrex-hyperhiker-low-hiking-shoes.jpg,adidas terrex hyperhiker low hiking shoes,equipment,kid,40.49
88,https://www.tradeinn.com/h/13613/136136485/nike-tanjun-gs-trainers.jpg,nike tanjun gs trainers,equipment,kid,44.99
89,https://www.tradeinn.com/h/13941/139416678/adidas-grand-court-2.0-kids-trainers.jpg,adidas grand court 2.0 kids trainers,equipment,kid,23.99
90,https://www.tradeinn.com/h/13941/139416271/adidas-advantage-kids-trainers.jpg,adidas advantage kids trainers,equipment,kid,26.99
91,https://www.tradeinn.com/h/13993/139935405/adidas-advantage-cf-infant-trainers.jpg,adidas advantage cf infant trainers,equipment,kid,21.49
92,https://www.tradeinn.com/h/13941/139417204/adidas-tensaur-sport-2.0-kids-trainers.jpg,adidas tensaur sport 2.0 kids trainers,equipment,kid,26.99
93,https://www.tradeinn.com/h/13825/138254516/nike-star-runner-3-tdv-running-shoes.jpg,nike star runner 3 tdv running shoes,equipment,kid,24.99
94,https://www.tradeinn.com/h/13787/137871258/adidas-originals-superstar-cf-trainers.jpg,adidas originals superstar cf trainers,equipment,kid,55.99
95,https://www.tradeinn.com/h/13855/138552301/nike-revolution-6-nn-tdv-trainers.jpg,nike revolution 6 nn tdv trainers,equipment,kid,27.99
96,https://www.tradeinn.com/h/13787/137871257/adidas-originals-superstar-crib-trainers.jpg,adidas originals superstar crib trainers,equipment,kid,38.99
97,https://www.tradeinn.com/h/13842/138429202/adidas-tensaur-run-2.0-running-shoes-kid.jpg,adidas tensaur run 2.0 running shoes kid,equipment,kid,23.99
98,https://www.tradeinn.com/h/13789/137892747/adidas-terrex-trailmaker-r.rdy-k-hiking-shoes.jpg,adidas terrex trailmaker r.rdy k hiking shoes,equipment,kid,52.99
99,https://www.tradeinn.com/h/13941/139417209/adidas-terrex-agravic-boa-trail-running-shoes.jpg,adidas terrex agravic boa trail running shoes,equipment,kid,49.99
100,https://www.tradeinn.com/h/13842/138429191/adidas-tensaur-run-2.0-cf-running-shoes-kid.jpg,adidas tensaur run 2.0 cf running shoes kid,equipment,kid,25.99
101,https://www.tradeinn.com/h/13896/138961482/adidas-tensaur-sport-2.0-cf-running-shoes-infant.jpg,adidas tensaur sport 2.0 cf running shoes infant,equipment,kid,22.99
102,https://www.tradeinn.com/h/13803/138030282/nike-court-legacy-shoes.jpg,nike court legacy shoes,equipment,kid,44.99
103,https://www.tradeinn.com/h/13993/139935149/adidas-terrex-goretex-kids-hiking-shoes.jpg,adidas terrex goretex kids hiking shoes,equipment,kid,66.99
104,https://www.tradeinn.com/h/13842/138429194/adidas-tensaur-run-2.0-cf-running-shoes-kid.jpg,adidas tensaur run 2.0 cf running shoes kid,equipment,kid,26.49
